VTDID,PCTNAME,PCTCODE,MCDNAME,COUNTYNAME,COUNTYCODE,CONGDIST,MNSENDIST,MNLEGDIST,CTYCOMDIST,JUDDIST,SWCDIST,WARD,HOSPDIST,PARKDIST,TABMODEL,MAILBALLOT,REG7AM,EDR,SIGNATURES,AB_MB,FEDONLYAB,PRESONLYAB,TOTVOTING,USPRSR,USPRSDFL,USPRSLIB,USPRSWTP,USPRSG,USPRSSLP,USPRSSWP,USPRSJFA,USPRSIND,USPRSWI,USPRSTOTAL,USSENR,USSENDFL,USSENLIB,USSENIA,USSENWI,USSENTOTAL,USREPR,USREPDFL,USREPWI,USREPTOTAL,MNSENR,MNSENDFL,MNSENWI,MNSENTOTAL,MNLEGR,MNLEGDFL,MNLEGWI,MNLEGTOTAL,MNCA1YES,MNCA1NO,MNCA1EST,MNCA1TOTAL
271231360,St. Paul W-6 P-8,1360,St. Paul,Ramsey,62,4,67,67A,06,02,no data,W-06,no data,no data,Verity Scan,NO,1717,197,830,326,1,0,1157,354,769,4,6,8,5,0,1,0,5,1152,184,812,9,38,1,1044,311,707,2,1020,0,0,0,0,227,771,3,1001,876,78,203,1157
271231370,St. Paul W-6 P-9,1370,St. Paul,Ramsey,62,4,67,67A,06,02,no data,W-06,no data,no data,Verity Scan,NO,1369,121,744,275,1,0,1020,362,637,3,4,2,0,0,2,2,0,1012,238,674,32,21,2,967,351,603,2,956,0,0,0,0,296,645,0,941,818,119,83,1020
271231380,St. Paul W-6 P-10,1380,St. Paul,Ramsey,62,4,67,67A,06,02,no data,W-06,no data,no data,Verity Scan,NO,1885,170,1137,355,4,0,1496,534,921,7,12,12,1,1,2,0,2,1492,365,935,41,61,2,1404,522,849,5,1376,0,0,0,0,422,949,6,1377,1226,134,136,1496
271231390,St. Paul W-6 P-11,1390,St. Paul,Ramsey,62,4,67,67A,06,02,no data,W-06,no data,no data,Verity Scan,NO,1884,167,1191,337,1,0,1529,546,953,4,8,6,3,0,2,1,3,1526,399,977,28,17,0,1421,529,871,0,1400,0,0,0,0,414,975,3,1392,1184,156,189,1529
271231430,St. Paul W-7 P-1,1430,St. Paul,Ramsey,62,4,67,67B,05,02,no data,W-07,no data,no data,Verity Scan,NO,1546,179,772,346,0,0,1118,226,863,2,5,9,1,0,3,0,3,1112,157,864,17,24,6,1068,237,815,5,1057,0,0,0,0,201,848,5,1054,962,84,72,1118
271231440,St. Paul W-7 P-2,1440,St. Paul,Ramsey,62,4,67,67A,06,02,no data,W-07,no data,no data,Verity Scan,NO,792,85,398,174,1,0,573,191,372,0,3,2,1,0,0,0,1,570,127,391,7,16,0,541,180,344,3,527,0,0,0,0,148,382,1,531,471,46,56,573
271231450,St. Paul W-7 P-3,1450,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,1540,187,875,273,4,0,1152,321,793,7,4,9,7,0,4,1,2,1148,236,776,25,48,1,1086,332,735,3,1070,0,0,0,0,241,826,2,1069,980,70,102,1152
271231460,St. Paul W-7 P-4,1460,St. Paul,Ramsey,62,4,67,67B,05,02,no data,W-07,no data,no data,Verity Scan,NO,1466,161,836,241,8,0,1085,272,783,7,7,5,1,1,1,2,2,1081,212,748,32,16,5,1013,285,711,2,998,0,0,0,0,231,763,2,996,876,94,115,1085
271231470,St. Paul W-7 P-5,1470,St. Paul,Ramsey,62,4,67,67B,05,02,no data,W-07,no data,no data,Verity Scan,NO,1507,160,778,439,10,0,1227,357,832,6,7,14,1,1,4,0,2,1224,213,875,20,37,5,1150,270,846,4,1120,0,0,0,0,280,831,9,1120,1020,95,112,1227
271231480,St. Paul W-7 P-6,1480,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,1474,54,866,301,0,0,1167,375,756,6,6,4,0,0,5,1,7,1160,242,761,47,22,3,1075,409,662,4,1075,0,0,0,0,274,810,2,1086,943,97,127,1167
271231490,St. Paul W-7 P-7,1490,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,1330,164,700,233,1,0,934,266,636,2,10,6,2,0,1,0,6,929,175,609,26,40,2,852,297,545,1,843,0,0,0,0,185,658,0,843,721,79,134,934
271231500,St. Paul W-7 P-8,1500,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,2129,230,1116,521,2,0,1639,521,1085,1,6,15,2,0,1,3,1,1635,376,1074,42,60,2,1554,503,1015,5,1523,0,0,0,0,380,1124,10,1514,1345,149,145,1639
271231510,St. Paul W-7 P-9,1510,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,1649,156,985,317,5,0,1307,474,808,3,5,3,1,0,1,2,6,1303,334,818,24,50,1,1227,456,769,3,1228,0,0,0,0,380,813,8,1201,1095,120,92,1307
271231520,St. Paul W-7 P-10,1520,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,1701,164,1064,352,2,0,1418,479,891,10,16,8,4,0,2,2,2,1414,351,909,41,35,2,1338,504,828,2,1334,0,0,0,0,399,913,5,1317,1171,135,112,1418
271231530,St. Paul W-7 P-11,1530,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,1270,149,633,226,0,0,859,214,624,2,6,7,0,0,1,0,1,855,155,617,14,15,2,803,214,572,3,789,0,0,0,0,167,622,2,791,706,45,108,859
271231540,St. Paul W-7 P-12,1540,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,2414,187,1381,508,3,0,1892,465,1377,5,11,20,3,0,3,1,3,1888,343,1413,25,31,0,1812,466,1310,1,1777,0,0,0,0,400,1345,5,1750,1649,135,108,1892
271231550,St. Paul W-7 P-13,1550,St. Paul,Ramsey,62,4,67,67B,06,02,no data,W-07,no data,no data,Verity Scan,NO,1985,125,1094,474,5,0,1573,441,1071,8,12,19,2,0,7,1,7,1568,355,1107,28,20,4,1514,442,1043,3,1488,0,0,0,0,400,1057,6,1463,1289,175,109,1573
271231580,Shoreview P-1,1580,Shoreview,Ramsey,62,4,40,40B,01,02,no data,no data,no data,no data,Verity Scan,NO,1381,65,747,514,9,0,1270,337,896,2,9,3,1,1,1,0,9,1259,285,919,22,17,3,1246,369,851,2,1222,0,0,0,0,387,823,4,1214,1073,116,81,1270
271231600,Shoreview P-2,1600,Shoreview,Ramsey,62,4,40,40B,01,02,no data,no data,no data,no data,Verity Scan,NO,2432,257,1284,878,7,0,2169,715,1376,14,21,15,3,1,4,0,11,2160,615,1423,35,42,4,2119,737,1319,11,2067,0,0,0,0,806,1256,7,2069,1800,207,162,2169
271231610,Shoreview P-3,1610,Shoreview,Ramsey,62,4,40,40B,01,02,no data,no data,no data,no data,Verity Scan,NO,3098,243,1505,1308,9,0,2822,954,1776,13,17,11,2,1,1,5,19,2799,834,1827,68,28,4,2761,970,1712,7,2689,0,0,0,0,1111,1563,6,2680,2286,278,258,2822
271231620,Shoreview P-4,1620,Shoreview,Ramsey,62,4,40,40B,01,02,no data,no data,no data,no data,Verity Scan,NO,3455,116,1542,1563,10,0,3115,1038,1988,14,20,22,3,0,0,5,13,3103,918,2062,47,26,3,3056,1061,1955,2,3018,0,0,0,0,1223,1780,2,3005,2566,359,190,3115
271231630,Shoreview P-5,1630,Shoreview,Ramsey,62,4,40,40A,01,02,no data,no data,no data,no data,Verity Scan,NO,1362,57,655,581,3,0,1239,491,717,4,6,1,0,0,0,0,10,1229,420,764,9,16,0,1209,504,670,0,1174,0,0,0,0,0,781,40,821,983,165,91,1239
271231640,Shoreview P-6,1640,Shoreview,Ramsey,62,4,40,40A,01,02,no data,no data,no data,no data,Verity Scan,NO,4141,183,2080,1671,13,0,3764,1316,2340,17,15,24,2,1,2,4,26,3747,1143,2444,72,19,7,3685,1366,2216,6,3588,0,0,0,0,0,2572,126,2698,3020,472,272,3764
271231645,Shoreview P-7,1645,Shoreview,Ramsey,62,4,40,40A,01,02,no data,no data,no data,no data,Verity Scan,NO,3195,239,1675,1201,9,0,2885,1070,1738,19,14,16,1,1,2,2,12,2875,881,1810,50,44,2,2787,1037,1653,3,2693,0,0,0,0,0,1839,71,1910,2254,321,310,2885
271231650,Spring Lake Park P-1R,1650,Spring Lake Park,Ramsey,62,4,39,39A,01,02,no data,no data,no data,no data,Digital Scan 200,NO,99,14,47,47,0,0,94,40,52,0,0,1,0,0,0,0,0,93,33,50,5,3,0,91,38,53,0,91,0,0,0,0,40,51,0,91,74,13,7,94
271231660,Vadnais Heights P-1,1660,Vadnais Heights,Ramsey,62,4,36,36B,01,02,no data,no data,no data,no data,Verity Scan,NO,1799,83,993,658,5,0,1656,677,931,13,7,8,0,0,0,1,13,1650,616,973,25,15,2,1631,703,889,3,1595,0,0,0,0,857,751,1,1609,1279,256,121,1656
271231670,Vadnais Heights P-2,1670,Vadnais Heights,Ramsey,62,4,36,36B,01,02,no data,no data,no data,no data,Verity Scan,NO,2652,151,1491,941,8,0,2440,935,1441,8,17,6,2,1,1,1,7,2419,799,1506,37,15,3,2360,903,1382,1,2286,0,0,0,0,1092,1234,2,2328,1913,287,240,2440
271231680,Vadnais Heights P-3,1680,Vadnais Heights,Ramsey,62,4,36,36B,01,02,no data,no data,no data,no data,Verity Scan,NO,2157,136,1340,648,4,0,1992,829,1092,17,15,4,0,0,1,2,15,1975,698,1192,29,18,2,1939,830,1054,0,1884,0,0,0,0,981,900,1,1882,1541,296,155,1992
271231690,Vadnais Heights P-4,1690,Vadnais Heights,Ramsey,62,4,36,36B,01,02,no data,no data,no data,no data,Verity Scan,NO,2431,227,1450,567,6,0,2023,830,1139,5,11,18,3,2,3,1,4,2016,696,1181,18,45,2,1942,752,1121,1,1874,0,0,0,0,867,1005,1,1873,1581,223,219,2023
271231700,White Bear Twp P-1,1700,White Bear Twp,Ramsey,62,4,36,36A,01,02,no data,no data,no data,no data,Verity Scan,NO,3003,191,1892,885,11,0,2788,1228,1497,19,10,6,0,0,2,3,10,2775,1077,1577,38,22,3,2717,1187,1467,3,2657,0,0,0,0,1330,1364,4,2698,2173,426,189,2788
271231710,White Bear Twp P-2,1710,White Bear Twp,Ramsey,62,4,36,36A,01,02,no data,no data,no data,no data,Verity Scan,NO,2529,132,1599,748,6,0,2353,1058,1245,12,14,6,0,0,0,0,9,2344,936,1327,21,25,2,2311,1047,1205,0,2252,0,0,0,0,1179,1114,2,2295,1784,400,169,2353
271231720,White Bear Twp P-3,1720,White Bear Twp,Ramsey,62,4,36,36B,01,02,no data,no data,no data,no data,Verity Scan,NO,851,57,646,153,1,0,800,353,431,4,5,2,0,0,0,1,1,797,295,464,15,10,0,784,336,429,1,766,0,0,0,0,406,369,2,777,624,129,47,800
271231730,White Bear Twp P-4,1730,White Bear Twp,Ramsey,62,4,36,36B,01,02,no data,no data,no data,no data,Verity Scan,NO,1350,58,767,452,2,0,1221,482,712,3,7,2,2,0,0,0,3,1211,411,751,8,26,1,1197,487,676,2,1165,0,0,0,0,578,595,1,1174,971,169,81,1221
271231735,White Bear Twp P-5,1735,White Bear Twp,Ramsey,62,4,36,36B,01,02,no data,no data,no data,no data,Verity Scan,NO,590,22,223,302,1,0,526,189,324,2,2,2,0,0,1,0,1,521,171,338,6,3,0,518,198,311,0,509,0,0,0,0,244,256,0,500,428,61,37,526
271231740,White Bear Lake W-1 P-1,1740,White Bear Lake,Ramsey,62,4,36,36B,07,02,no data,W-01,no data,no data,Verity Scan,NO,3054,269,1609,1072,5,1,2687,1136,1497,9,12,10,2,0,2,1,7,2676,983,1558,43,28,1,2613,1078,1472,0,2550,0,0,0,0,1203,1347,4,2554,2096,349,242,2687
271231750,White Bear Lake W-2 P-1,1750,White Bear Lake,Ramsey,62,4,36,36B,07,02,no data,W-02,no data,no data,Verity Scan,NO,3573,205,1929,1259,12,0,3200,1261,1859,17,17,12,0,0,1,2,15,3184,1056,1987,41,48,2,3134,1200,1845,2,3047,0,0,0,0,1418,1640,9,3067,2572,396,232,3200
271231760,White Bear Lake W-3 P-1,1760,White Bear Lake,Ramsey,62,4,36,36B,07,02,no data,W-03,no data,no data,Verity Scan,NO,3110,222,1973,813,10,0,2796,1148,1565,17,22,13,2,0,1,3,14,2785,976,1657,51,40,4,2728,1134,1550,6,2690,0,0,0,0,1318,1367,4,2689,2195,389,212,2796
271231770,White Bear Lake W-4 P-1,1770,White Bear Lake,Ramsey,62,4,36,36B,07,02,no data,W-04,no data,no data,Verity Scan,NO,2864,198,1765,830,8,0,2603,1036,1479,22,18,10,3,1,0,2,15,2586,874,1556,62,40,1,2533,1029,1463,4,2496,0,0,0,0,1188,1306,6,2500,2108,321,174,2603
271231780,White Bear Lake W-5 P-1,1780,White Bear Lake,Ramsey,62,4,36,36B,07,02,no data,W-05,no data,no data,Verity Scan,NO,3506,321,2211,932,7,0,3150,1295,1778,18,22,9,3,0,3,2,10,3140,1098,1892,53,27,2,3072,1234,1769,2,3005,0,0,0,0,1444,1558,5,3007,2491,389,270,3150
271250005,Brooks,0005,Brooks,Red Lake,63,7,1,1B,05,09,1125,no data,no data,no data,Digital Scan 200,NO,80,9,71,1,0,0,72,58,12,0,0,0,0,0,0,0,0,70,56,9,0,3,0,68,52,9,1,62,0,0,0,0,55,11,0,66,33,32,7,72
271250010,Browns Creek Twp,0010,Browns Creek Twp,Red Lake,63,7,1,1B,01,09,1125,no data,no data,no data,Digital Scan 200,YES,34,2,0,34,0,0,34,23,9,1,0,0,0,0,0,0,0,33,23,11,0,0,0,34,25,9,0,34,0,0,0,0,24,10,0,34,19,14,1,34
271250015,Emardville Twp,0015,Emardville Twp,Red Lake,63,7,1,1B,05,09,1125,no data,no data,no data,Digital Scan 200,YES,121,5,0,110,0,0,110,81,26,0,0,0,0,1,0,0,0,108,65,41,0,0,0,106,82,23,0,105,0,0,0,0,76,29,0,105,54,48,8,110
271250020,Equality Twp,0020,Equality Twp,Red Lake,63,7,1,1B,03,09,1125,no data,no data,no data,Digital Scan 200,YES,91,3,0,86,0,0,86,60,24,0,0,1,0,0,0,0,0,85,48,32,0,0,0,80,59,20,0,79,0,0,0,0,56,22,0,78,40,37,9,86
271250025,Garnes Twp,0025,Garnes Twp,Red Lake,63,7,1,1B,03,09,1125,no data,no data,no data,Digital Scan 200,YES,127,4,0,115,0,0,115,79,32,0,4,0,0,0,0,0,0,115,59,52,1,1,1,114,76,38,1,115,0,0,0,0,71,40,0,111,65,42,8,115
271250030,Gervais Twp,0030,Gervais Twp,Red Lake,63,7,1,1B,04,09,1125,no data,no data,no data,Digital Scan 200,YES,152,5,0,141,0,0,141,106,30,0,2,0,0,0,0,0,2,140,78,50,5,3,2,138,109,28,0,137,0,0,0,0,99,32,2,133,81,44,16,141
271250035,Lake Pleasant Twp,0035,Lake Pleasant Twp,Red Lake,63,7,1,1B,02,09,1125,no data,no data,no data,Digital Scan 200,YES,80,4,0,75,0,0,75,62,12,1,0,0,0,0,0,0,0,75,53,20,0,0,0,73,62,11,0,73,0,0,0,0,58,14,0,72,32,38,5,75
271250040,Lambert Twp,0040,Lambert Twp,Red Lake,63,7,1,1B,03,09,1125,no data,no data,no data,Digital Scan 200,YES,85,8,0,83,0,0,83,50,29,0,1,0,0,0,0,0,0,80,39,41,0,0,0,80,47,31,0,78,0,0,0,0,44,33,0,77,58,19,6,83
271250045,Louisville Twp,0045,Louisville Twp,Red Lake,63,7,1,1B,02,09,1125,no data,no data,no data,Digital Scan 200,YES,131,1,0,118,0,0,118,65,48,0,1,2,0,0,0,0,0,116,49,59,1,6,0,115,63,48,0,111,0,0,0,0,63,52,0,115,88,25,5,118
271250050,Oklee,0050,Oklee,Red Lake,63,7,1,1B,03,09,1125,no data,no data,no data,Digital Scan 200,YES,200,11,0,158,0,0,158,97,55,1,2,0,0,0,0,1,1,157,87,66,3,1,0,157,104,50,1,155,0,0,0,0,97,57,0,154,114,33,11,158
271250055,Plummer,0055,Plummer,Red Lake,63,7,1,1B,05,09,1125,no data,no data,no data,Digital Scan 200,YES,142,5,0,122,0,0,122,84,35,0,1,0,0,0,0,0,0,120,65,49,2,1,0,117,86,34,0,120,0,0,0,0,82,36,0,118,80,33,9,122
271250060,Poplar River Twp,0060,Poplar River Twp,Red Lake,63,7,1,1B,05,09,1125,no data,no data,no data,Digital Scan 200,NO,74,7,59,11,0,0,70,58,11,0,0,0,0,0,0,0,0,69,49,17,3,0,0,69,51,12,1,64,0,0,0,0,58,10,0,68,35,33,2,70
271250065,Red Lake Falls W-1,0065,Red Lake Falls,Red Lake,63,7,1,1B,01,09,1125,W-01,no data,no data,Digital Scan 200,NO,285,27,202,51,0,0,253,157,85,1,5,2,0,0,0,0,1,251,125,113,5,6,0,249,160,83,0,243,0,0,0,0,150,92,0,242,183,50,20,253
271250070,Red Lake Falls W-2,0070,Red Lake Falls,Red Lake,63,7,1,1B,02,09,1125,W-02,no data,no data,Digital Scan 200,NO,211,27,172,15,0,0,187,124,53,1,4,1,0,0,0,0,1,184,91,79,6,7,1,184,135,45,1,181,0,0,0,0,126,54,1,181,130,42,15,187
271250075,Red Lake Falls W-3,0075,Red Lake Falls,Red Lake,63,7,1,1B,04,09,1125,W-03,no data,no data,Digital Scan 200,NO,255,20,179,33,0,0,212,124,82,1,3,0,0,0,0,0,0,210,91,106,6,3,0,206,128,77,0,205,0,0,0,0,116,88,0,204,157,39,16,212
271250080,Red Lake Falls Twp P-N,0080,Red Lake Falls Twp,Red Lake,63,7,1,1B,01,09,1125,no data,no data,no data,Digital Scan 200,YES,85,3,0,81,0,0,81,41,38,1,1,0,0,0,0,0,0,81,32,41,2,2,0,77,41,35,0,76,0,0,0,0,40,34,0,74,54,17,10,81
271250085,Red Lake Falls Twp P-SE,0085,Red Lake Falls Twp,Red Lake,63,7,1,1B,04,09,1125,no data,no data,no data,Digital Scan 200,YES,32,0,0,24,0,0,24,18,6,0,0,0,0,0,0,0,0,24,13,11,0,0,0,24,20,4,0,24,0,0,0,0,16,7,0,23,18,2,4,24
271250087,Red Lake Falls Twp P-SW,0087,Red Lake Falls Twp,Red Lake,63,7,1,1B,02,09,1125,no data,no data,no data,Digital Scan 200,YES,26,1,0,24,0,0,24,11,13,0,0,0,0,0,0,0,0,24,9,15,0,0,0,24,13,9,0,22,0,0,0,0,11,13,0,24,17,6,1,24
271250090,River Twp,0090,River Twp,Red Lake,63,7,1,1B,01,09,1125,no data,no data,no data,Digital Scan 200,YES,37,3,0,36,0,0,36,29,6,0,0,0,0,0,0,0,0,35,19,17,0,0,0,36,28,8,0,36,0,0,0,0,28,8,0,36,20,13,3,36
271250095,Terrebonne Twp,0095,Terrebonne Twp,Red Lake,63,7,1,1B,05,09,1125,no data,no data,no data,Digital Scan 200,YES,100,7,0,98,0,0,98,62,31,0,4,0,0,0,0,0,1,98,50,44,2,0,0,96,70,28,0,98,0,0,0,0,61,37,0,98,66,24,8,98
271250100,Wylie Twp,0100,Wylie Twp,Red Lake,63,7,1,1B,01,09,1125,no data,no data,no data,Digital Scan 200,YES,48,0,0,42,0,0,42,36,5,0,0,0,0,0,0,0,0,41,26,13,1,0,0,40,32,7,0,39,0,0,0,0,30,8,0,38,26,12,4,42
271270005,Belview,0005,Belview,Redwood,64,7,15,15B,05,05,5127,no data,no data,no data,Digital Scan 200,NO,195,14,139,32,0,0,171,115,50,2,1,0,0,0,2,0,0,170,96,65,3,3,0,167,120,50,0,170,0,0,0,0,115,51,0,166,114,51,6,171
271270010,Brookville Twp,0010,Brookville Twp,Redwood,64,7,15,15B,03,05,5127,no data,no data,no data,Digital Scan 200,NO,135,7,109,11,0,0,120,110,5,1,3,0,0,0,0,0,1,120,100,12,5,1,0,118,108,9,0,117,0,0,0,0,109,10,0,119,49,64,7,120
271270015,Charlestown Twp,0015,Charlestown Twp,Redwood,64,7,15,15B,02,05,5127,no data,no data,no data,Digital Scan 200,NO,115,10,94,12,0,0,106,82,22,0,1,0,0,0,0,0,1,106,73,31,0,1,0,105,84,22,0,106,0,0,0,0,87,19,0,106,62,41,3,106
271270020,Clements,0020,Clements,Redwood,64,7,15,15B,03,05,5127,no data,no data,no data,Digital Scan 200,NO,80,10,67,11,0,0,78,63,15,0,0,0,0,0,0,0,0,78,49,28,0,0,0,77,61,16,0,77,0,0,0,0,62,15,0,77,51,22,5,78
271270025,Delhi,0025,Delhi,Redwood,64,7,15,15B,05,05,5127,no data,no data,no data,Digital Scan 200,NO,33,4,28,3,0,0,31,18,13,0,0,0,0,0,0,0,0,31,15,15,1,0,0,31,17,14,0,31,0,0,0,0,18,13,0,31,20,9,2,31
271270030,Delhi Twp,0030,Delhi Twp,Redwood,64,7,15,15B,05,05,5127,no data,no data,no data,Digital Scan 200,NO,205,14,157,30,0,0,187,138,43,1,0,1,0,0,1,0,1,185,118,63,1,1,0,183,146,39,0,185,0,0,0,0,154,32,0,186,92,84,11,187
271270035,Gales Twp,0035,Gales Twp,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,103,6,87,9,0,0,96,84,9,1,1,0,0,0,0,0,0,95,78,15,1,1,0,95,89,6,0,95,0,0,0,0,84,10,0,94,37,55,4,96
271270040,Granite Rock Twp,0040,Granite Rock Twp,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,122,13,105,11,0,0,116,107,8,1,0,0,0,0,0,0,0,116,97,17,1,0,1,116,106,8,0,114,0,0,0,0,106,8,0,114,49,62,5,116
271270050,Johnsonville Twp,0050,Johnsonville Twp,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,74,12,69,7,0,0,76,66,10,0,0,0,0,0,0,0,0,76,55,19,2,0,0,76,66,9,0,75,0,0,0,0,66,9,0,75,34,41,1,76
271270055,Kintire Twp,0055,Kintire Twp,Redwood,64,7,15,15B,05,05,5127,no data,no data,no data,Digital Scan 200,NO,113,6,90,13,0,0,103,84,17,0,1,0,0,0,0,0,0,102,68,28,3,0,0,99,87,13,0,100,0,0,0,0,83,16,0,99,52,49,2,103
271270060,Lamberton,0060,Lamberton,Redwood,64,7,15,15B,02,05,5127,no data,no data,no data,Digital Scan 200,NO,511,42,359,70,3,0,432,297,125,1,5,0,0,0,0,0,1,429,262,155,2,3,1,423,312,109,0,421,0,0,0,0,314,102,0,416,265,138,29,432
271270065,Lamberton Twp,0065,Lamberton Twp,Redwood,64,7,15,15B,02,05,5127,no data,no data,no data,Digital Scan 200,NO,143,5,112,20,0,0,132,109,21,0,0,1,0,0,0,0,0,131,82,46,1,2,0,131,114,17,0,131,0,0,0,0,110,20,0,130,60,69,3,132
271270070,Lucan,0070,Lucan,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,136,15,107,19,0,0,126,101,20,0,4,0,0,0,0,0,0,125,82,36,2,2,0,122,105,18,0,123,0,0,0,0,103,19,0,122,78,41,7,126
271270075,Milroy,0075,Milroy,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,167,19,123,20,0,0,143,98,42,1,1,0,0,0,0,0,0,142,86,49,2,4,0,141,97,42,0,139,0,0,0,0,96,43,0,139,99,40,4,143
271270080,Morgan,0080,Morgan,Redwood,64,7,15,15B,03,05,5127,no data,no data,no data,Digital Scan 200,NO,499,68,359,87,0,0,446,314,127,0,1,0,0,0,0,0,1,443,261,169,3,4,0,437,310,119,1,430,0,0,0,0,325,104,0,429,302,115,29,446
271270085,Morgan Twp,0085,Morgan Twp,Redwood,64,7,15,15B,03,05,5127,no data,no data,no data,Digital Scan 200,NO,175,20,135,34,0,0,169,150,16,0,2,0,0,0,0,0,0,168,130,33,2,0,0,165,151,14,0,165,0,0,0,0,150,14,0,164,78,81,10,169
271270090,New Avon Twp,0090,New Avon Twp,Redwood,64,7,15,15B,02,05,5127,no data,no data,no data,Digital Scan 200,NO,132,7,104,25,0,0,129,113,15,0,0,1,0,0,0,0,0,129,94,31,1,1,0,127,117,11,0,128,0,0,0,0,120,8,0,128,70,54,5,129
271270095,North Hero Twp,0095,North Hero Twp,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,91,3,71,10,0,0,81,59,21,0,0,0,0,0,0,0,0,80,50,29,0,1,0,80,56,24,0,80,0,0,0,0,59,21,0,80,39,39,3,81
271270105,Paxton Twp,0105,Paxton Twp,Redwood,64,7,15,15B,03,05,5127,no data,no data,no data,Digital Scan 200,NO,426,39,277,110,0,0,387,212,169,1,4,0,0,0,0,0,0,386,173,202,0,6,0,381,218,156,0,374,0,0,0,0,221,152,0,373,264,94,29,387
271270110,Redwood Falls W-1,0110,Redwood Falls,Redwood,64,7,15,15B,05,05,5127,W-01,no data,no data,Digital Scan 200,NO,919,91,545,252,5,0,802,469,312,3,5,2,0,0,0,2,4,797,388,367,9,18,2,784,492,284,2,778,0,0,0,0,489,275,2,766,620,134,48,802
271270115,Redwood Falls W-2,0115,Redwood Falls,Redwood,64,7,15,15B,04,05,5127,W-02,no data,no data,Digital Scan 200,NO,972,82,571,294,2,0,867,552,292,3,5,1,1,0,0,0,3,857,464,370,6,15,0,855,582,269,0,851,0,0,0,0,582,254,0,836,631,192,44,867
271270120,Redwood Falls W-3,0120,Redwood Falls,Redwood,64,7,15,15B,04,05,5127,W-03,no data,no data,Digital Scan 200,NO,1013,89,600,293,1,0,894,555,319,3,5,1,0,0,0,0,4,887,456,394,20,16,0,886,587,293,0,880,0,0,0,0,592,276,0,868,689,167,38,894
271270125,Redwood Falls Twp,0125,Redwood Falls Twp,Redwood,64,7,15,15B,05,05,5127,no data,no data,no data,Digital Scan 200,NO,132,4,87,25,0,0,112,78,31,0,1,0,0,0,0,0,1,111,68,41,1,1,0,111,82,28,0,110,0,0,0,0,90,19,0,109,67,40,5,112
271270130,Revere,0130,Revere,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,42,3,32,2,0,0,34,23,8,0,3,0,0,0,0,0,0,34,17,12,1,2,0,32,23,9,0,32,0,0,0,0,23,9,0,32,24,7,3,34
271270135,Sanborn,0135,Sanborn,Redwood,64,7,15,15B,02,05,5127,no data,no data,no data,Digital Scan 200,NO,209,27,165,26,0,0,191,140,49,0,0,0,0,0,0,0,0,189,116,68,4,0,0,188,142,45,0,187,0,0,0,0,143,44,0,187,130,53,8,191
271270140,Seaforth,0140,Seaforth,Redwood,64,7,15,15B,05,05,5127,no data,no data,no data,Digital Scan 200,NO,41,3,33,2,0,0,35,19,15,0,0,0,0,0,0,0,0,34,16,16,0,1,0,33,18,14,0,32,0,0,0,0,16,16,0,32,27,7,1,35
271270145,Sheridan Twp,0145,Sheridan Twp,Redwood,64,7,15,15B,05,05,5127,no data,no data,no data,Digital Scan 200,NO,124,11,100,21,0,0,121,100,20,0,0,0,0,0,0,0,0,120,90,29,0,1,0,120,105,15,0,120,0,0,0,0,109,9,0,118,62,58,1,121
271270150,Sherman Twp,0150,Sherman Twp,Redwood,64,7,15,15B,03,05,5127,no data,no data,no data,Digital Scan 200,NO,208,19,134,36,0,0,170,71,95,0,2,0,0,0,0,0,1,169,55,108,1,2,0,166,74,93,0,167,0,0,0,0,69,96,0,165,117,39,14,170
271270155,Springdale Twp,0155,Springdale Twp,Redwood,64,7,15,15B,01,05,5127,no data,no data,no data,Digital Scan 200,NO,127,6,99,19,0,0,118,80,34,0,2,0,0,0,0,0,0,116,69,48,1,0,0,118,84,31,0,115,0,0,0,0,86,32,0,118,69,45,4,118
