FIPS_VTD,Precinct Name,CC,FIPS,PRCT,LEG,7am,EDR,Signatures,AB-Reg,AB-Fed,AB-Pres,Ballots,PresIR,PresDFL,PresOther,CongIR,CongDFL,CongOther,MNSenIR,MNSenDFL,MNSenOther,MNLegIR,MNLegDFL,MNLegOther
0810030,HANSONVILLE TWP,41,081,30,21B,110,6,82,0,0,0,82,23,37,22,34,42,6,41,40,1,35,47,0
0810035,HENDRICKS CITY,41,081,35,21B,496,45,383,24,0,0,407,160,149,98,255,131,21,253,142,12,232,163,12
0810040,HENDRICKS TWP,41,081,40,21B,150,18,127,6,0,0,133,40,54,39,64,65,4,54,76,3,57,72,4
0810045,HOPE TWP,41,081,45,21B,187,25,153,2,0,0,155,35,64,56,79,72,4,69,85,1,60,94,1
0810050,IVANHOE CITY,41,081,50,21B,551,35,406,24,0,1,431,115,213,103,234,177,20,222,195,14,318,108,5
0810055,LAKE BENTON CITY,41,081,55,21B,478,35,421,9,0,0,430,137,179,114,233,176,21,233,184,13,225,201,4
0810060,LAKE BENTON TWP,41,081,60,21B,134,18,119,5,0,0,124,45,41,38,70,45,9,59,61,4,60,62,2
0810065,LAKE STAY TWP,41,081,65,21B,103,12,80,2,0,0,82,15,46,21,39,39,4,31,47,4,42,39,1
0810070,LIMESTONE TWP,41,081,70,21B,132,7,108,4,0,0,112,34,48,30,61,49,2,49,63,0,54,57,1
0810075,MARBLE TWP,41,081,75,21B,143,10,112,1,0,0,113,27,53,33,50,58,5,47,66,0,52,61,0
0810080,MARSHFIELD TWP,41,081,80,21B,159,11,124,1,0,0,125,30,38,57,56,64,5,52,73,0,47,77,1
0810085,ROYAL TWP,41,081,85,21B,172,6,131,7,0,0,138,25,67,46,46,84,8,49,88,1,62,76,0
0810090,SHAOKATAN TWP,41,081,90,21B,137,9,110,1,0,0,111,36,42,33,68,41,2,60,49,2,63,47,1
0810095,TYLER CITY,41,081,95,21B,872,81,615,20,0,0,635,204,254,177,377,209,49,293,288,54,303,296,36
0810100,VERDI TWP,41,081,100,21B,158,6,102,2,0,0,104,29,44,31,44,46,14,52,48,4,42,59,3
0830005,AMIRET TWP.,42,083,5,21A,168,14,127,0,0,0,127,61,30,36,107,18,2,80,44,3,91,32,4
0830010,BALATON,42,083,10,22A,494,46,325,0,0,0,371,116,159,96,258,106,7,129,235,7,136,224,11
0830015,CLIFTON TWP.,42,083,15,21A,184,24,136,4,0,0,140,53,52,35,87,51,2,79,58,3,85,52,3
0830020,COON CREEK TWP.,42,083,20,21B,145,26,124,6,0,0,130,48,53,29,81,46,3,71,56,3,54,71,5
0830025,COTTONWOOD,42,083,25,21A,669,89,532,0,19,0,551,182,217,152,301,226,24,272,265,14,300,233,18
0830030,CUSTER TWP.,42,083,30,22A,161,11,134,1,0,0,135,26,50,59,81,52,2,34,100,1,42,91,2
0830035,EIDSVOLD TWP.,42,083,35,21A,141,13,113,3,0,0,116,47,46,23,71,45,0,62,54,0,62,54,0
0830040,FAIRVIEW TWP.,42,083,40,21A,264,49,237,8,0,0,245,97,67,81,155,78,12,124,117,4,156,85,4
0830045,FLORENCE,42,083,45,21B,34,0,28,0,0,0,28,12,9,7,17,8,3,15,10,3,18,10,0
0830050,GARVIN,42,083,50,22A,103,18,71,2,0,0,73,19,23,31,47,20,6,15,56,2,20,49,4
0830055,GHENT,42,083,55,21A,217,19,164,8,1,0,173,55,79,39,91,75,7,72,98,3,76,93,4
0830060,GRANDVIEW TWP.,42,083,60,21A,201,18,158,1,3,0,162,66,53,43,112,43,7,89,71,2,100,59,3
0830065,ISLAND LAKE TWP.,42,083,65,21B,127,24,116,4,0,0,120,46,41,33,83,33,4,77,41,2,61,53,6
0830070,LAKE MARSHALL TWP.,42,083,70,21A,308,50,242,13,0,0,256,102,78,76,161,85,10,138,111,7,151,97,8
0830075,LUCAS TWP.,42,083,75,21A,147,14,118,1,0,0,119,53,21,45,82,34,3,74,45,0,79,40,0
0830080,LYND,42,083,80,21A,135,36,119,5,0,0,124,34,47,43,65,49,10,78,42,4,77,40,7
0830085,LYND TWP.,42,083,85,21A,280,40,232,5,0,0,237,83,69,85,144,91,2,128,105,4,166,67,4
0830090,LYONS TWP.,42,083,90,21A,107,24,89,1,0,0,90,33,31,26,62,27,1,38,50,2,53,34,3
0830095,MARSHALL W-1,42,083,95,21A,2427,912,1994,106,1,0,2101,791,759,551,1230,747,124,1231,798,72,1313,675,113
0830105,MARSHALL W-2,42,083,105,21A,2268,597,1956,85,1,0,2042,767,760,515,1241,724,77,1100,891,51,1296,696,50
0830115,MARSHALL W-3,42,083,115,21A,2133,609,1226,84,2,0,1921,725,700,496,1175,678,68,1049,828,44,1244,634,43
0830125,MINNEOTA,42,083,125,21A,882,137,715,35,0,0,750,295,288,167,439,288,23,421,320,9,411,321,18
0830130,MONROE TWP.,42,083,130,22A,160,14,107,4,0,0,111,54,20,37,93,17,1,32,79,0,50,59,2
0830135,NORDLAND TWP.,42,083,135,21B,132,18,122,1,0,0,123,38,39,46,73,46,4,57,64,2,49,68,6
0830140,ROCK LAKE TWP.,42,083,140,22A,201,17,146,5,0,0,151,63,42,46,111,35,5,65,81,5,57,90,4
0830145,RUSSELL,42,083,145,21A,253,48,198,1,8,0,207,69,79,59,113,78,16,106,96,5,116,82,9
0830150,SHELBURNE TWP.,42,083,150,21B,117,24,106,3,0,0,109,33,26,50,66,37,6,62,42,5,47,61,1
0830155,SODUS TWP.,42,083,155,21A,169,19,112,4,0,0,135,44,51,40,85,46,4,62,69,4,79,52,4
0830160,STANLEY TWP.,42,083,160,21A,155,14,130,2,1,1,134,48,37,49,83,48,3,73,60,1,88,45,1
0830165,TAUNTON,42,083,165,21A,112,12,90,1,0,0,91,14,58,19,22,61,8,23,67,1,18,71,2
0830170,TRACY W-1,42,083,170,22A,1420,175,902,175,0,0,1077,405,401,271,826,232,19,244,815,18,419,607,51
0830180,VALLERS TWP.,42,083,180,21A,152,18,131,0,0,0,131,51,46,34,78,51,2,56,74,1,60,69,2
0830185,WESTERHEIM TWP.,42,083,185,21A,176,20,147,5,0,0,152,61,50,41,89,61,2,77,75,0,71,81,0
0850005,ACOMA TWP.,43,085,5,20A,554,112,518,11,0,0,529,222,140,167,280,223,26,382,137,10,291,227,11
0850010,BERGEN TWP.,43,085,10,20B,521,55,403,1,3,0,407,151,90,166,225,139,43,279,112,16,243,145,19
0850015,BISCAY,43,085,15,20A,66,9,69,0,3,0,72,19,29,24,25,36,11,47,21,4,28,42,2
0850020,BROWNTON,43,085,20,23B,424,61,325,20,0,0,345,111,117,117,171,138,36,163,158,24,190,142,13
0850025,COLLINS TWP.,43,085,25,15B,261,42,219,4,0,0,223,53,81,89,103,99,21,95,110,18,98,111,14
0850030,GLENCOE P-1,43,085,30,23B,677,91,543,33,0,0,576,175,197,204,276,246,54,300,242,34,281,274,21
0850035,GLENCOE P-2,43,085,35,23B,699,119,538,48,0,0,586,187,217,182,282,260,44,292,260,34,297,274,15
0850040,GLENCOE P-3,43,085,40,23B,662,102,539,23,0,0,562,190,209,163,284,232,46,300,238,24,302,240,20
0850045,GLENCOE P-4,43,085,45,23B,632,122,498,28,0,0,526,161,171,194,256,226,44,270,227,29,248,254,24
0850050,GLENCOE TWP.,43,085,50,23B,361,42,310,5,0,0,315,83,97,135,140,146,29,159,143,13,149,160,6
0850055,HALE TWP.,43,085,55,20B,499,56,421,8,0,0,429,99,148,182,162,235,32,192,215,22,203,204,22
0850060,HASSAN VALLEY TWP.,43,085,60,20A,500,67,432,20,0,0,452,178,117,157,218,201,33,318,127,7,245,194,13
0850065,HELEN TWP.,43,085,65,20B,514,53,434,4,7,0,445,174,118,153,245,174,26,274,158,13,238,199,8
0850070,HUTCHINSON P-1,43,085,70,20A,2054,506,1627,82,0,0,1709,629,581,499,816,735,158,1097,553,59,835,824,50
0850075,HUTCHINSON P-2,43,085,75,20A,2094,606,1827,111,0,0,1938,707,580,651,920,763,255,1206,559,173,933,855,150
0850080,HUTCHINSON P-3,43,085,80,20A,2002,499,1785,85,0,4,1874,775,551,548,997,732,145,1276,508,90,966,816,92
0850095,HUTCHINSON TWP.,43,085,95,20A,586,95,485,15,0,1,501,169,152,180,219,242,40,331,159,11,247,240,14
0850100,LESTER PRAIRIE,43,085,100,20B,778,106,629,5,0,0,634,245,190,199,336,234,64,373,220,41,357,236,41
0850105,LYNN TWP.,43,085,105,15B,385,52,359,7,0,0,366,132,84,150,183,153,30,193,148,25,206,145,15
0850110,PENN TWP.,43,085,110,23B,174,32,162,2,0,0,164,56,51,57,92,67,5,86,74,4,87,74,3
0850115,PLATO,43,085,115,20B,218,24,186,2,0,0,188,77,47,64,104,72,12,127,59,2,110,72,6
0850120,RICH VALLEY TWP.,43,085,120,20B,397,42,319,12,0,0,331,69,128,134,132,166,33,175,141,15,151,162,18
0850125,ROUND GROVE TWP.,43,085,125,23B,160,18,136,3,0,0,139,35,39,65,73,55,11,73,56,10,83,49,7
0850130,SILVER LAKE,43,085,130,20B,441,68,360,8,0,0,368,81,165,122,122,200,46,167,172,29,174,172,22
0850135,STEWART,43,085,135,15B,314,35,267,1,0,0,268,74,104,90,112,133,23,104,145,19,110,147,11
0850140,SUMTER TWP.,43,085,140,23B,285,37,238,1,4,0,243,90,66,87,137,86,20,157,72,14,168,69,6
0850145,WINSTED,43,085,145,20B,991,168,800,59,4,0,863,319,300,244,424,355,84,457,349,57,556,262,45
0850150,WINSTED TWP.,43,085,150,20B,571,72,467,6,0,0,473,161,150,162,226,197,50,233,191,49,285,157,31
0870005,BEAULIEU TWP.,44,087,5,02B,96,4,64,3,0,0,67,28,16,23,39,28,0,42,15,10,31,35,1
0870010,BEJOU,44,087,10,02A,69,4,54,2,0,0,56,6,41,9,13,41,2,23,29,4,19,34,3
0870015,BEJOU TWP.,44,087,15,02A,87,6,63,3,0,0,66,12,32,22,25,41,0,28,38,0,30,36,0
0870020,CHIEF TWP.,44,087,20,02A,108,10,72,6,0,0,78,27,29,22,35,40,3,34,42,2,33,41,4
0870025,CLOVER TWP.,44,087,25,02B,68,7,42,2,0,0,44,6,23,15,14,27,3,16,23,5,10,28,6
0870030,GREGORY TWP.,44,087,30,02A,83,7,60,4,0,0,64,9,44,11,17,47,0,26,38,0,19,45,0
0870035,HEIER TWP.,44,087,35,02B,101,10,79,5,0,0,84,23,46,15,29,53,2,30,54,0,19,55,10
0870040,ISLAND LAKE TWP.,44,087,40,02B,160,19,112,4,0,0,116,36,54,26,45,68,3,44,68,4,30,81,5
0870045,LA GARDE TWP.,44,087,45,02B,97,7,60,5,0,0,65,23,25,17,26,36,3,23,40,2,16,44,5
0870050,LAKE GROVE TWP.,44,087,50,02B,114,3,82,3,0,0,85,19,40,26,33,50,2,38,46,1,21,61,3
0870055,MAHNOMEN,44,087,55,02A,838,82,606,62,0,0,668,277,274,117,280,375,13,325,334,9,338,303,27
0870060,MARSH CREEK TWP.,44,087,60,02A,101,1,51,2,0,0,53,22,14,17,23,30,0,20,33,0,30,23,0
0870065,OAKLAND TWP.,44,087,65,02B,137,11,92,7,0,0,99,36,23,40,56,42,1,59,38,2,40,53,6
0870070,PEMBINA TWP.,44,087,70,02A,348,10,251,7,0,0,258,124,87,47,128,128,2,153,100,5,151,99,8
0870075,POPPLE GROVE TWP.,44,087,75,02A,105,4,82,2,0,0,84,27,43,14,33,51,0,35,47,2,37,44,3
0870080,ROSEDALE TWP.,44,087,80,02A,129,5,81,6,0,0,87,48,21,18,44,43,0,58,28,1,57,26,4
0870085,TWIN LAKES TWP.,44,087,85,02B,313,29,164,6,0,0,170,27,109,34,36,132,2,30,135,5,29,135,6
0870090,UNORG. 143-39,44,087,90,02B,94,14,55,7,0,0,62,24,30,8,31,30,1,28,34,0,28,33,1
0870095,WAUBUN,44,087,95,02A,267,18,184,13,0,0,197,80,84,33,84,109,4,100,95,2,89,101,7
0890005,AGDER TWP.,45,089,5,01A,54,10,53,0,0,0,53,20,23,10,17,34,2,11,41,1,12,36,5
0890010,ALMA TWP.,45,089,10,01A,73,7,72,0,0,0,72,26,30,16,19,52,1,12,58,2,22,46,4
0890015,ALVARADO,45,089,15,01B,0,23,183,6,0,0,189,73,79,37,64,122,3,53,131,5,61,122,6
0890020,ARGYLE,45,089,20,01A,396,36,333,23,0,0,356,113,163,80,77,274,5,61,290,5,76,273,7
0890025,AUGSBURG TWP.,45,089,25,01A,59,13,61,1,0,0,62,29,22,11,14,48,0,19,42,1,24,37,1
0890030,BIG WOODS TWP.,45,089,30,01A,65,7,75,2,0,0,77,35,24,18,20,54,3,13,60,4,23,48,6
0890035,BLOOMER TWP.,45,089,35,01A,60,8,44,4,8,0,56,26,17,13,16,40,0,13,42,1,16,36,4
0890040,BOXVILLE TWP.,45,089,40,01B,34,3,32,4,0,0,36,15,11,10,10,26,0,8,27,1,13,23,0
0890045,CEDAR TWP.,45,089,45,01A,68,3,59,0,0,0,59,17,18,24,25,33,1,17,41,1,28,31,0
0890050,COMO TWP.,45,089,50,01A,34,3,29,2,0,0,31,8,19,4,6,25,0,6,24,1,10,21,0
0890055,COMSTOCK TWP.,45,089,55,01B,90,5,76,3,0,0,79,37,27,13,33,44,2,24,53,2,36,41,2
0890060,DONNELLY TWP.,45,089,60,01A,20,3,23,2,0,0,23,11,9,3,12,10,1,11,11,1,11,11,1
0890065,EAGLE POINT TWP.,45,089,65,01A,55,4,44,2,4,0,50,15,24,11,8,42,0,18,32,0,13,37,0
0890070,EAST PARK TWP.,45,089,70,01A,9,2,10,0,0,0,10,0,4,6,2,7,1,2,7,1,6,3,1
0890075,EAST VALLEY TWP.,45,089,75,01A,36,2,26,0,0,0,26,11,10,5,5,20,1,6,19,1,6,19,1
0890080,ECKVOLL TWP.,45,089,80,01A,46,3,49,0,0,0,49,6,32,11,5,42,2,3,45,1,3,45,1
0890085,ESPELIE TWP.,45,089,85,01A,31,5,27,0,0,0,27,6,12,9,8,19,0,7,20,0,8,18,1
0890090,EXCEL TWP.,45,089,90,01A,146,1,4,0,0,0,151,47,64,40,48,100,3,23,125,3,35,111,5
0890095,FOLDAHL TWP.,45,089,95,01A,71,7,67,0,2,0,69,24,24,21,23,45,1,15,53,1,21,46,2
0890100,FORK TWP.,45,089,100,01A,18,2,10,0,0,0,10,3,4,3,3,7,0,1,9,0,1,8,1
0890105,GRAND PLAIN TWP.,45,089,105,01A,48,2,43,0,0,0,43,8,16,19,8,32,3,14,26,3,14,23,6
0890110,GRYGLA,45,089,110,01A,117,23,111,1,0,0,112,31,58,23,35,75,2,24,85,3,30,78,4
0890115,HOLT,45,089,115,01A,37,6,33,1,0,0,34,8,20,6,13,20,1,10,24,0,9,25,0
0890120,HOLT TWP.,45,089,120,01A,76,11,76,0,0,0,76,29,28,19,29,45,2,27,49,0,25,49,2
0890125,HUNTLY TWP.,45,089,125,01A,43,4,31,1,0,0,32,5,14,13,3,28,1,5,26,1,9,23,0
0890130,LINCOLN TWP.,45,089,130,01A,87,6,72,1,0,0,73,13,37,23,14,58,1,12,57,4,17,52,4
0890135,LINSELL TWP.,45,089,135,01A,27,4,26,0,0,0,26,7,13,6,6,20,0,3,23,0,11,15,0
0890140,MCCREA TWP.,45,089,140,01B,203,13,155,4,0,0,159,65,48,46,53,104,2,46,111,2,77,80,2
0890145,MARSH GROVE TWP.,45,089,145,01A,92,6,77,3,0,0,80,34,24,22,30,46,4,18,59,3,25,54,1
0890150,MIDDLE RIVER,45,089,150,01A,156,31,0,147,2,0,149,45,50,54,46,90,13,35,103,11,51,84,14
0890155,MIDDLE RIVER TWP.,45,089,155,01A,0,0,74,0,0,4,78,31,27,20,32,45,1,24,52,2,29,46,3
0890160,MOOSE RIVER TWP.,45,089,160,01A,30,1,25,2,0,0,27,6,13,8,8,17,2,7,20,0,15,12,0
0890165,MOYLAN TWP.,45,089,165,01A,86,6,67,0,0,0,67,9,43,15,16,48,3,15,51,1,15,50,2
0890170,NELSON PARK TWP.,45,089,170,01A,107,7,98,0,0,0,98,36,45,17,12,83,3,14,80,4,15,82,1
0890175,NEWFOLDEN,45,089,175,01A,186,37,187,7,0,0,194,94,64,36,70,117,7,43,146,5,46,145,3
0890180,NEW FOLDEN TWP.,45,089,180,01A,119,17,116,3,0,0,119,43,40,36,49,69,1,32,87,0,42,75,2
0890185,NEW MAINE TWP.,45,089,185,01A,113,20,115,1,0,0,116,43,31,42,45,68,3,24,89,3,31,82,3
0890190,NEW SOLUM TWP.,45,089,190,01A,151,33,146,2,0,0,148,48,45,55,49,96,3,31,113,4,32,112,4
0890195,OAK PARK TWP.,45,089,195,01B,110,16,109,2,0,0,111,38,44,29,26,82,3,15,92,4,23,83,5
0890200,OSLO,45,089,200,01B,188,17,173,0,0,5,178,64,77,37,50,126,2,42,134,2,40,136,2
0890205,PARKER TWP.,45,089,205,01A,33,0,30,0,0,0,30,11,14,5,7,23,0,12,17,1,6,24,0
0890210,ROLLIS TWP.,45,089,210,01A,92,7,81,2,0,0,83,14,37,32,19,63,1,16,65,2,31,51,1
0890215,SINNOTT TWP.,45,089,215,01A,47,1,38,3,1,0,42,17,19,6,18,24,0,15,25,2,19,21,2
0890220,SPRUCE VALLEY TWP.,45,089,220,01A,145,18,131,3,0,0,134,40,54,40,35,97,2,32,97,5,45,87,2
0890225,STEPHEN,45,089,225,01A,484,33,390,12,1,0,403,136,185,82,95,297,11,103,284,16,102,285,16
0890230,STRANDQUIST,45,089,230,01A,70,4,60,0,0,0,60,17,26,17,13,43,4,18,39,3,11,47,2
0890235,TAMARAC TWP.,45,089,235,01A,68,9,68,0,0,0,68,25,28,15,12,56,0,15,53,0,25,42,1
0890240,THIEF LAKE TWP.,45,089,240,01A,44,4,39,1,0,0,40,7,22,11,7,31,2,3,36,1,11,26,3
0890245,VALLEY TWP.,45,089,245,01A,113,9,101,2,0,0,103,44,35,24,47,55,1,38,65,0,50,52,1
0890250,VEGA TWP.,45,089,250,01B,80,8,71,3,0,0,74,31,28,15,26,47,1,23,47,4,25,46,3
0890255,VELDT TWP.,45,089,255,01A,16,2,18,0,0,0,18,7,7,4,10,7,1,8,8,2,13,5,0
0890260,VIKING,45,089,260,01B,50,9,59,0,0,0,59,29,10,20,27,25,7,22,32,5,24,29,6
0890265,VIKING TWP.,45,089,265,01B,107,12,96,7,0,0,103,33,37,33,28,74,1,18,82,3,26,77,0
0890270,WANGER TWP.,45,089,270,01A,74,4,71,0,0,0,71,19,38,14,12,56,3,14,53,4,19,51,1
0890275,WARREN W-1,45,089,275,01B,523,65,399,20,0,0,419,191,152,76,180,235,4,144,266,9,200,210,9
0890280,WARREN W-2,45,089,280,01B,608,54,459,39,0,0,498,243,173,82,195,291,12,165,324,9,241,248,9
0890285,WARRENTON TWP.,45,089,285,01B,65,4,52,7,0,0,59,34,13,12,22,37,0,14,44,1,24,34,1
0890290,WEST VALLEY TWP.,45,089,290,01A,93,7,76,0,0,0,76,32,26,18,17,57,2,12,59,5,14,62,0
0890295,WHITEFORD TWP.,45,089,295,01A,29,5,28,0,0,0,28,6,10,12,5,22,1,9,17,2,9,19,0
0890300,WRIGHT TWP.,45,089,300,01A,108,3,77,3,0,0,80,21,42,17,9,71,0,7,73,0,12,68,0
0910005,CEDAR TWP.,46,091,5,22B,170,26,149,7,0,0,156,66,55,35,74,77,5,73,76,7,58,96,2
0910010,CENTER CREEK TWP.,46,091,10,26A,170,17,146,2,0,0,148,69,37,42,89,51,8,69,75,4,99,47,2
0910015,CEYLON,46,091,15,22B,272,19,209,11,0,1,221,63,101,57,83,118,20,70,134,17,64,142,15
0910020,DUNNELL,46,091,20,22B,108,17,98,5,0,0,103,38,34,31,52,43,8,44,52,7,41,62,0
0910025,EAST CHAIN TWP.,46,091,25,26A,224,25,192,15,0,0,207,95,58,54,106,82,19,95,108,4,157,50,0
0910030,ELM CREEK TWP.,46,091,30,22B,123,16,104,2,0,0,106,36,38,32,49,47,10,50,55,1,43,61,2
0910035,FAIRMONT W-1 P-1,46,091,35,26A,754,87,564,79,0,0,643,305,203,135,381,228,34,224,407,12,447,190,6
0910040,FAIRMONT W-1 P-2,46,091,40,26A,978,132,852,67,0,0,919,404,258,257,532,335,52,377,517,25,612,288,19
0910050,FAIRMONT W-2 P-1,46,091,50,26A,922,112,792,56,0,0,848,336,277,235,421,373,54,284,547,17,493,334,21
0910055,FAIRMONT W-2 P-2,46,091,55,26A,908,109,804,84,0,0,888,407,298,183,477,356,55,308,556,24,528,343,17
0910065,FAIRMONT W-3 P-1,46,091,65,26A,720,140,618,47,0,0,665,211,263,191,267,342,56,182,468,15,342,305,18
0910070,FAIRMONT W-3 P-2,46,091,70,26A,624,96,555,25,0,0,580,216,220,144,284,253,43,183,380,17,318,247,15
0910080,FAIRMONT W-4 P-1,46,091,80,26A,692,156,629,23,0,0,652,197,226,229,290,316,46,166,469,17,349,289,14
0910085,FAIRMONT W-4 P-2,46,091,85,26A,629,112,557,17,0,0,574,158,241,175,223,305,46,143,418,13,256,299,19
0910095,FAIRMONT TWP.,46,091,95,26A,156,23,141,6,0,0,147,54,56,37,60,84,3,42,103,2,82,65,0
0910100,FOX LAKE TWP.,46,091,100,22B,201,20,156,14,0,0,170,60,63,47,79,83,8,74,87,9,54,112,4
0910105,FRASER TWP.,46,091,105,26A,160,22,144,3,0,0,147,57,41,49,82,57,8,51,94,2,81,66,0
0910110,GALENA TWP.,46,091,110,22B,174,14,155,6,0,0,161,48,60,53,66,83,12,65,91,5,52,107,2
0910115,GRANADA,46,091,115,26A,177,19,158,5,0,0,163,59,63,41,81,73,9,53,106,4,95,65,3
0910120,JAY TWP.,46,091,120,22B,174,15,141,4,0,0,145,58,45,42,84,56,5,77,65,3,60,82,3
0910125,LAKE BELT TWP.,46,091,125,22B,161,8,135,3,0,0,138,43,44,51,67,62,9,60,74,4,49,85,4
0910130,LAKE FREMONT TWP.,46,091,130,22B,131,16,120,5,0,0,125,49,30,46,67,49,9,65,54,6,39,81,5
0910135,MANYASKA TWP.,46,091,135,22B,188,24,171,2,0,0,173,48,77,48,77,87,9,79,90,4,50,120,3
0910140,NASHVILLE TWP.,46,091,140,26A,145,15,129,1,0,0,130,59,31,40,65,54,11,51,75,4,73,50,7
0910145,NORTHROP,46,091,145,26A,155,22,134,2,0,0,136,48,34,54,66,57,13,51,82,3,87,46,3
0910150,ORMSBY,46,091,150,22B,45,4,42,1,0,0,43,11,17,15,15,26,2,18,25,0,16,25,2
0910155,PLEASANT PRAIRIE,46,091,155,26A,188,28,163,5,0,0,168,51,48,69,82,77,9,52,115,1,84,84,0
0910160,ROLLING GREEN TWP.,46,091,160,26A,187,30,163,10,0,0,173,65,54,54,87,72,14,63,104,6,91,74,8
0910165,RUTLAND TWP.,46,091,165,26A,257,21,220,15,0,0,235,66,94,75,114,107,14,75,156,4,141,90,4
0910170,SHERBURN,46,091,170,22B,658,67,522,28,0,0,550,195,221,134,235,279,36,205,324,21,190,352,8
0910175,SILVER LAKE TWP.,46,091,175,26A,299,37,264,6,0,0,270,84,102,84,131,125,14,80,185,5,167,100,3
0910180,TENHASSEN TWP.,46,091,180,26A,190,17,154,7,0,0,161,59,49,53,77,74,10,51,103,7,94,63,4
0910185,TRIMONT,46,091,185,22B,465,49,385,21,0,0,406,165,166,75,177,207,22,165,226,15,117,274,15
0910195,TRUMAN,46,091,195,26A,740,129,564,100,0,0,664,318,188,158,380,243,41,276,373,15,448,196,20
0910200,WAVERLY TWP.,46,091,200,26A,154,21,136,2,0,0,138,53,42,43,82,52,4,54,83,1,93,43,2
0910205,WELCOME,46,091,205,22B,424,56,356,11,0,0,367,112,142,113,134,201,32,130,220,17,105,249,13
0910210,WESTFORD TWP.,46,091,210,26A,189,23,174,3,0,0,177,75,43,59,91,77,9,82,92,3,121,53,3
0930005,ACTON TWP.,47,093,5,15B,249,23,190,10,0,0,200,53,87,60,72,120,8,87,108,5,84,112,4
0930010,CEDAR MILLS,47,093,10,15B,33,8,32,0,0,0,32,11,16,5,11,20,1,8,24,0,12,20,0
0930015,CEDAR MILLS TWP.,47,093,15,15B,295,38,218,1,0,0,219,90,67,62,106,101,12,120,94,5,121,93,5
0930020,COLLINWOOD TWP.,47,093,20,20A,492,77,444,24,0,0,468,171,146,151,244,185,39,347,116,5,241,225,2
0930025,COSMOS,47,093,25,15B,346,48,254,22,0,0,276,78,95,103,106,146,24,116,149,11,128,142,6
0930030,COSMOS TWP.,47,093,30,15B,157,23,132,1,0,0,133,36,46,51,56,69,8,69,62,2,63,70,0
0930035,DANIELSON TWP.,47,093,35,15B,194,25,158,6,0,0,164,48,59,57,73,88,3,76,85,3,84,78,2
0930040,DARWIN,47,093,40,20A,179,26,137,6,0,0,143,40,51,52,59,77,7,96,44,3,59,81,3
0930045,DARWIN TWP.,47,093,45,20A,417,29,332,15,0,1,348,99,107,142,151,173,24,257,87,4,176,167,5
0930050,DASSEL,47,093,50,20A,720,111,584,30,0,0,614,272,210,132,325,245,44,478,128,8,306,302,6
0930055,DASSEL TWP.,47,093,55,20A,675,108,574,15,0,0,589,229,190,170,299,246,44,455,131,3,314,271,4
0930060,EDEN VALLEY,47,093,60,20A,307,29,235,9,0,0,244,88,103,53,107,113,24,143,88,13,124,111,9
0930065,ELLSWORTH TWP.,47,093,65,20A,451,66,388,22,0,0,410,148,118,144,184,200,26,285,119,6,193,208,9
0930070,FOREST CITY TWP.,47,093,70,20A,390,35,319,6,0,0,325,77,122,126,122,181,22,236,84,5,135,187,3
0930075,FOREST PRAIRIE TWP.,47,093,75,20A,473,46,345,5,0,0,350,112,130,108,149,179,22,226,116,8,168,177,5
0930080,GREENLEAF TWP.,47,093,80,15B,486,42,370,27,0,0,397,110,133,154,182,176,39,195,181,21,225,160,12
0930085,GROVE CITY,47,093,85,15B,382,44,282,10,0,0,292,85,131,76,97,182,13,138,148,6,141,148,3
0930090,HARVEY TWP.,47,093,90,20A,245,16,188,6,0,0,194,52,74,68,84,101,9,137,56,1,90,102,2
0930095,KINGSTON,47,093,95,20A,88,12,72,3,0,0,75,25,30,20,30,36,9,54,21,0,24,50,1
0930100,KINGSTON TWP.,47,093,100,20A,651,74,539,14,0,0,553,180,209,164,225,286,42,347,201,5,225,322,6
0930105,LITCHFIELD W-1,47,093,105,20A,845,89,629,30,1,0,660,231,275,154,268,352,40,510,142,8,313,338,9
0930110,LITCHFIELD W-2,47,093,110,20A,817,100,501,97,3,0,601,198,234,169,248,305,48,441,138,22,280,294,27
0930115,LITCHFIELD W-3,47,093,115,20A,681,78,486,47,0,0,533,181,193,159,257,240,36,418,107,8,259,263,11
0930120,LITCHFIELD W-4,47,093,120,20A,895,107,667,29,0,0,696,252,253,191,297,348,51,527,158,11,344,341,11
0930125,LITCHFIELD W-5,47,093,125,20A,744,113,499,21,0,0,520,159,226,135,213,278,29,365,146,9,224,289,7
0930130,LITCHFIELD TWP.,47,093,130,20A,602,46,437,26,0,2,465,139,148,178,211,235,19,370,93,2,230,228,7
0930135,MANANNAH TWP.,47,093,135,20A,309,30,251,0,5,0,256,67,87,102,88,150,18,162,89,5,124,126,6
0930140,SWEDE GROVE TWP.,47,093,140,20A,199,28,165,1,1,0,167,38,79,50,57,101,9,111,54,2,63,101,3
0930145,UNION GROVE TWP.,47,093,145,20A,372,35,307,3,0,0,310,102,92,116,134,144,32,204,97,9,117,187,6
0930150,WATKINS,47,093,150,20A,536,35,374,3,0,0,377,126,150,101,155,175,47,205,152,20,192,169,16
0950005,BOCK,48,095,5,17A,52,4,40,0,0,0,40,7,19,14,8,23,9,17,22,1,21,18,1
0950010,BOGUS BROOK TWP.,48,095,10,17A,500,63,439,8,0,0,447,172,154,121,172,201,74,268,168,11,311,132,4
